FIPS,State,Carrier,Challenge?
270977803003011,MN,CenturyLink,N
270977803003013,MN,CenturyLink,N
270977803003018,MN,CenturyLink,N
270990014002050,MN,CenturyLink,N
270990014002053,MN,CenturyLink,N
270990014002055,MN,CenturyLink,N
270990014002058,MN,CenturyLink,N
270990014002059,MN,CenturyLink,N
270990014002060,MN,CenturyLink,N
270990014002074,MN,CenturyLink,N
270990014002109,MN,CenturyLink,N
270990014002110,MN,CenturyLink,N
270990014002114,MN,CenturyLink,N
270990014002115,MN,CenturyLink,N
270990014002121,MN,CenturyLink,N
270990014002165,MN,CenturyLink,N
270990014002166,MN,CenturyLink,N
270990014002271,MN,CenturyLink,N
270990014002278,MN,CenturyLink,N
270990014002282,MN,CenturyLink,N
270990014002284,MN,CenturyLink,N
271019003001225,MN,CenturyLink,N
271019003001226,MN,CenturyLink,N
271019003001230,MN,CenturyLink,N
271019003001279,MN,CenturyLink,N
271051051002235,MN,CenturyLink,N
271051051002236,MN,CenturyLink,N
271051051002241,MN,CenturyLink,N
271051051003042,MN,CenturyLink,N
271051051003066,MN,CenturyLink,N
271051051003067,MN,CenturyLink,N
271051051003068,MN,CenturyLink,N
271051051003070,MN,CenturyLink,N
271051051003071,MN,CenturyLink,N
271051051003072,MN,CenturyLink,N
271051051003073,MN,CenturyLink,N
271051051003074,MN,CenturyLink,N
271051051003075,MN,CenturyLink,N
271051051003076,MN,CenturyLink,N
271051051003077,MN,CenturyLink,N
271051051003079,MN,CenturyLink,N
271051051003081,MN,CenturyLink,N
271051051003082,MN,CenturyLink,N
271051051003085,MN,CenturyLink,N
271051051003086,MN,CenturyLink,N
271051051003087,MN,CenturyLink,N
271051051003088,MN,CenturyLink,N
271051051003089,MN,CenturyLink,N
271051051003090,MN,CenturyLink,N
271051051003091,MN,CenturyLink,N
271051051003092,MN,CenturyLink,N
271051051003093,MN,CenturyLink,N
271051051003094,MN,CenturyLink,N
271051051003095,MN,CenturyLink,N
271051051003096,MN,CenturyLink,N
271051051003097,MN,CenturyLink,N
271051051003098,MN,CenturyLink,N
271051051003099,MN,CenturyLink,N
271051051003100,MN,CenturyLink,N
271051051003101,MN,CenturyLink,N
271051051003102,MN,CenturyLink,N
271051051003103,MN,CenturyLink,N
271051051003104,MN,CenturyLink,N
271051051003105,MN,CenturyLink,N
271051051003106,MN,CenturyLink,N
271051051003107,MN,CenturyLink,N
271051051003108,MN,CenturyLink,N
271051051003110,MN,CenturyLink,N
271051051003128,MN,CenturyLink,N
271051051003130,MN,CenturyLink,N
271051052001169,MN,CenturyLink,N
271051052001187,MN,CenturyLink,N
271051052001188,MN,CenturyLink,N
271051052001197,MN,CenturyLink,N
271051052001201,MN,CenturyLink,N
271051052001215,MN,CenturyLink,N
271051052001218,MN,CenturyLink,N
271051052001236,MN,CenturyLink,N
271051053002008,MN,CenturyLink,N
271090019005004,MN,CenturyLink,N
271090020005005,MN,CenturyLink,N
271090020005006,MN,CenturyLink,N
271090020005008,MN,CenturyLink,N
271090020005034,MN,CenturyLink,N
271090020005035,MN,CenturyLink,N
271090020005041,MN,CenturyLink,N
271090020005043,MN,CenturyLink,N
271090020005045,MN,CenturyLink,N
271090020005047,MN,CenturyLink,N
271090020005074,MN,CenturyLink,N
271090020005075,MN,CenturyLink,N
271090020005077,MN,CenturyLink,N
271119612002000,MN,CenturyLink,N
271119612002005,MN,CenturyLink,N
271119612002009,MN,CenturyLink,N
271119612002015,MN,CenturyLink,N
271119612002032,MN,CenturyLink,N
271119612002033,MN,CenturyLink,N
271119612002042,MN,CenturyLink,N
271119612002048,MN,CenturyLink,N
271119612002086,MN,CenturyLink,N
271119612002115,MN,CenturyLink,N
271119613001111,MN,CenturyLink,N
271119613001112,MN,CenturyLink,N
271119613001114,MN,CenturyLink,N
271119613001116,MN,CenturyLink,N
271119613001136,MN,CenturyLink,N
271119614001060,MN,CenturyLink,N
271119614001094,MN,CenturyLink,N
271119614001095,MN,CenturyLink,N
271119614001097,MN,CenturyLink,N
271119614001098,MN,CenturyLink,N
271119614001099,MN,CenturyLink,N
271119614001105,MN,CenturyLink,N
271119614001106,MN,CenturyLink,N
271119614001107,MN,CenturyLink,N
271119614001108,MN,CenturyLink,N
271119614001111,MN,CenturyLink,N
271119614001113,MN,CenturyLink,N
271119614001120,MN,CenturyLink,N
271119614001121,MN,CenturyLink,N
271119614001122,MN,CenturyLink,N
271119614001133,MN,CenturyLink,N
271119614001153,MN,CenturyLink,N
271119614001175,MN,CenturyLink,N
271119616002061,MN,CenturyLink,N
271159504003033,MN,CenturyLink,N
271159504003055,MN,CenturyLink,N
271159504003067,MN,CenturyLink,N
271159504003068,MN,CenturyLink,N
271159504003092,MN,CenturyLink,N
271159504003098,MN,CenturyLink,N
271159504003102,MN,CenturyLink,N
271159504003103,MN,CenturyLink,N
271310703001028,MN,CenturyLink,N
271310703001035,MN,CenturyLink,N
271310703001036,MN,CenturyLink,N
271310703001037,MN,CenturyLink,N
271310703001038,MN,CenturyLink,N
271310703001039,MN,CenturyLink,N
271310703001041,MN,CenturyLink,N
271310703001044,MN,CenturyLink,N
271310703001045,MN,CenturyLink,N
271310703001060,MN,CenturyLink,N
271310703001061,MN,CenturyLink,N
271310703001065,MN,CenturyLink,N
271310703001084,MN,CenturyLink,N
271310703001086,MN,CenturyLink,N
271310703001087,MN,CenturyLink,N
271310703001088,MN,CenturyLink,N
271310703002002,MN,CenturyLink,N
271310703002006,MN,CenturyLink,N
271310703002007,MN,CenturyLink,N
271310703002008,MN,CenturyLink,N
271310703002015,MN,CenturyLink,N
271310703002017,MN,CenturyLink,N
271310703002018,MN,CenturyLink,N
271310703002020,MN,CenturyLink,N
271310703002021,MN,CenturyLink,N
271310703002022,MN,CenturyLink,N
271310703002023,MN,CenturyLink,N
271310703003008,MN,CenturyLink,N
271310703003027,MN,CenturyLink,N
271310703003035,MN,CenturyLink,N
271310703003038,MN,CenturyLink,N
271310703003039,MN,CenturyLink,N
271310703003040,MN,CenturyLink,N
271310703003042,MN,CenturyLink,N
271310703003044,MN,CenturyLink,N
271310703003048,MN,CenturyLink,N
271310703003063,MN,CenturyLink,N
271310703003067,MN,CenturyLink,N
271310703003068,MN,CenturyLink,N
271310703003076,MN,CenturyLink,N
271310703003078,MN,CenturyLink,N
271310703003079,MN,CenturyLink,N
271310703003089,MN,CenturyLink,N
271310703003094,MN,CenturyLink,N
271310704001009,MN,CenturyLink,N
271310704001010,MN,CenturyLink,N
271310704001016,MN,CenturyLink,N
271310704001018,MN,CenturyLink,N
271310704001019,MN,CenturyLink,N
271310704001020,MN,CenturyLink,N
271310704001021,MN,CenturyLink,N
271310704001022,MN,CenturyLink,N
271310704001023,MN,CenturyLink,N
271310704001025,MN,CenturyLink,N
271310704001026,MN,CenturyLink,N
271310704001031,MN,CenturyLink,N
271310704001033,MN,CenturyLink,N
271310704003030,MN,CenturyLink,N
271310704003035,MN,CenturyLink,N
271310704003058,MN,CenturyLink,N
271370003001004,MN,CenturyLink,N
271370003001005,MN,CenturyLink,N
271370103001020,MN,CenturyLink,N
271370103001026,MN,CenturyLink,N
271370103001027,MN,CenturyLink,N
271370103001028,MN,CenturyLink,N
271370103003002,MN,CenturyLink,N
271370106002009,MN,CenturyLink,N
271370106002014,MN,CenturyLink,N
271370106002015,MN,CenturyLink,N
271370106002016,MN,CenturyLink,N
271370106002019,MN,CenturyLink,N
271370106002021,MN,CenturyLink,N
271370106002023,MN,CenturyLink,N
271370106002024,MN,CenturyLink,N
271370106002025,MN,CenturyLink,N
271370106002026,MN,CenturyLink,N
271370106002030,MN,CenturyLink,N
271370106002031,MN,CenturyLink,N
271370106002032,MN,CenturyLink,N
271370106002033,MN,CenturyLink,N
271370106002041,MN,CenturyLink,N
271370106003106,MN,CenturyLink,N
271370106004007,MN,CenturyLink,N
271370111001093,MN,CenturyLink,N
271370111001094,MN,CenturyLink,N
271370111001096,MN,CenturyLink,N
271370111001106,MN,CenturyLink,N
271370111001184,MN,CenturyLink,N
271370111002005,MN,CenturyLink,N
271370111002007,MN,CenturyLink,N
271370111002008,MN,CenturyLink,N
271370111003002,MN,CenturyLink,N
271370111005018,MN,CenturyLink,N
271370111005019,MN,CenturyLink,N
271370151002002,MN,CenturyLink,N
271370152004041,MN,CenturyLink,N
271370152004043,MN,CenturyLink,N
271370152004044,MN,CenturyLink,N
271370152004045,MN,CenturyLink,N
271370152004046,MN,CenturyLink,N
271370152004047,MN,CenturyLink,N
271370152004049,MN,CenturyLink,N
271370152004050,MN,CenturyLink,N
271370152004051,MN,CenturyLink,N
271370152004052,MN,CenturyLink,N
271370152004053,MN,CenturyLink,N
271370152004054,MN,CenturyLink,N
271370152004055,MN,CenturyLink,N
271370152004056,MN,CenturyLink,N
271370152004057,MN,CenturyLink,N
271370152004058,MN,CenturyLink,N
271370152004059,MN,CenturyLink,N
271370152004060,MN,CenturyLink,N
271370152004061,MN,CenturyLink,N
271370152004063,MN,CenturyLink,N
271370152004064,MN,CenturyLink,N
271370152004065,MN,CenturyLink,N
271370152004066,MN,CenturyLink,N
271370152004067,MN,CenturyLink,N
271370152004068,MN,CenturyLink,N
271370152004069,MN,CenturyLink,N
271370152004070,MN,CenturyLink,N
271370152004072,MN,CenturyLink,N
271370152004074,MN,CenturyLink,N
271370152004075,MN,CenturyLink,N
271370152004078,MN,CenturyLink,N
271370152004080,MN,CenturyLink,N
271370152004082,MN,CenturyLink,N
271370152004083,MN,CenturyLink,N
271370152004087,MN,CenturyLink,N
271370152004090,MN,CenturyLink,N
271370152004091,MN,CenturyLink,N
271370152004092,MN,CenturyLink,N
271370152004093,MN,CenturyLink,N
271370152004094,MN,CenturyLink,N
271370152004100,MN,CenturyLink,N
271370152004105,MN,CenturyLink,N
271370152004106,MN,CenturyLink,N
271370152004111,MN,CenturyLink,N
271370152004112,MN,CenturyLink,N
271370152004119,MN,CenturyLink,N
271370152004121,MN,CenturyLink,N
271370152004122,MN,CenturyLink,N
271370152004123,MN,CenturyLink,N
271370152004124,MN,CenturyLink,N
271370152004200,MN,CenturyLink,N
271370152004201,MN,CenturyLink,N
271370152004202,MN,CenturyLink,N
271370152004203,MN,CenturyLink,N
271370152004204,MN,CenturyLink,N
271370155004162,MN,CenturyLink,N
271370155004167,MN,CenturyLink,N
271370155004170,MN,CenturyLink,N
271370155004171,MN,CenturyLink,N
271370155004182,MN,CenturyLink,N
271554602001293,MN,CenturyLink,N
271574902003049,MN,CenturyLink,N
271574902003157,MN,CenturyLink,N
271574902003158,MN,CenturyLink,N
271574902003162,MN,CenturyLink,N
271574904001087,MN,CenturyLink,N
271574904001099,MN,CenturyLink,N
271574904001103,MN,CenturyLink,N
271574904001110,MN,CenturyLink,N
271574904004026,MN,CenturyLink,N
271574904004046,MN,CenturyLink,N
271574904004049,MN,CenturyLink,N
271574904004051,MN,CenturyLink,N
271574904004054,MN,CenturyLink,N
271574904004055,MN,CenturyLink,N
271574904004060,MN,CenturyLink,N
271574904004081,MN,CenturyLink,N
271574904004082,MN,CenturyLink,N
271574904004111,MN,CenturyLink,N
271574904004112,MN,CenturyLink,N
271574904004113,MN,CenturyLink,N
271574904004120,MN,CenturyLink,N
271574904004122,MN,CenturyLink,N
271574904004123,MN,CenturyLink,N
271574904004126,MN,CenturyLink,N
271574904004127,MN,CenturyLink,N
271574904004129,MN,CenturyLink,N
271574904004138,MN,CenturyLink,N
271574904004148,MN,CenturyLink,N
271574904004148,MN,CenturyLink,N
271574904004154,MN,CenturyLink,N
271574905001048,MN,CenturyLink,N
271574905001049,MN,CenturyLink,N
271574905001088,MN,CenturyLink,N
271574905001090,MN,CenturyLink,N
271574905001109,MN,CenturyLink,N
271574905002017,MN,CenturyLink,N
271574905002038,MN,CenturyLink,N
271574905002042,MN,CenturyLink,N
271574905002059,MN,CenturyLink,N
271574905002070,MN,CenturyLink,N
271574905002102,MN,CenturyLink,N
271574905002107,MN,CenturyLink,N
271696701001006,MN,CenturyLink,N
271696701001009,MN,CenturyLink,N
271696701001011,MN,CenturyLink,N
271696701001012,MN,CenturyLink,N
271696701001013,MN,CenturyLink,N
271696701001014,MN,CenturyLink,N
271696701001038,MN,CenturyLink,N
271696701001040,MN,CenturyLink,N
271696701002078,MN,CenturyLink,N
271696701002086,MN,CenturyLink,N
271696701002087,MN,CenturyLink,N
271696701002090,MN,CenturyLink,N
271696701002095,MN,CenturyLink,N
280330709002044,MS,CenturyLink,N
280330709002045,MS,CenturyLink,N
280330709002046,MS,CenturyLink,N
280330709002047,MS,CenturyLink,N
280939501004031,MS,CenturyLink,N
280939501004032,MS,CenturyLink,N
280939502002016,MS,CenturyLink,N
280939502002049,MS,CenturyLink,N
280939502002057,MS,CenturyLink,N
280939502002085,MS,CenturyLink,N
280939502002089,MS,CenturyLink,N
280939502003001,MS,CenturyLink,N
280939502003004,MS,CenturyLink,N
280939502003067,MS,CenturyLink,N
280939503002009,MS,CenturyLink,N
280939503002012,MS,CenturyLink,N
280939503002016,MS,CenturyLink,N
280939503004026,MS,CenturyLink,N
280939503004027,MS,CenturyLink,N
280939503004028,MS,CenturyLink,N
280939503005014,MS,CenturyLink,N
280939503005017,MS,CenturyLink,N
280939503005019,MS,CenturyLink,N
280939503005023,MS,CenturyLink,N
280939503005025,MS,CenturyLink,N
280939503005030,MS,CenturyLink,N
280939503005042,MS,CenturyLink,N
290130701001243,MO,CenturyLink,N
290130701001272,MO,CenturyLink,N
290130701001273,MO,CenturyLink,N
290130701001274,MO,CenturyLink,N
290130702001004,MO,CenturyLink,N
290130702001008,MO,CenturyLink,N
290130702001044,MO,CenturyLink,N
290130702001045,MO,CenturyLink,N
290130702001049,MO,CenturyLink,N
290130702001050,MO,CenturyLink,N
290130704003141,MO,CenturyLink,N
290130704003194,MO,CenturyLink,N
290130704003199,MO,CenturyLink,N
290130704003200,MO,CenturyLink,N
290130704003207,MO,CenturyLink,N
290130704003216,MO,CenturyLink,N
290154601001098,MO,CenturyLink,N
290154601001103,MO,CenturyLink,N
290154601001105,MO,CenturyLink,N
290154601001106,MO,CenturyLink,N
290154602001099,MO,CenturyLink,N
290154603002028,MO,CenturyLink,N
290154603002078,MO,CenturyLink,N
290154603002083,MO,CenturyLink,N
290154604001160,MO,CenturyLink,N
290154604001168,MO,CenturyLink,N
290154604001174,MO,CenturyLink,N
290154604001177,MO,CenturyLink,N
290154604001183,MO,CenturyLink,N
290154608002009,MO,CenturyLink,N
290154608002010,MO,CenturyLink,N
290154608002011,MO,CenturyLink,N
290154608002025,MO,CenturyLink,N
290154608004054,MO,CenturyLink,N
290154608004061,MO,CenturyLink,N
290154608004069,MO,CenturyLink,N
290154608004084,MO,CenturyLink,N
290154608004087,MO,CenturyLink,N
290154608004088,MO,CenturyLink,N
290154608004221,MO,CenturyLink,N
290154608004263,MO,CenturyLink,N
290259502004046,MO,CenturyLink,N
290259502004102,MO,CenturyLink,N
290259502004189,MO,CenturyLink,N
290259502005014,MO,CenturyLink,N
290259502005027,MO,CenturyLink,N
290259502005028,MO,CenturyLink,N
290259502005048,MO,CenturyLink,N
290398701002015,MO,CenturyLink,N
290398701005003,MO,CenturyLink,N
290398702001043,MO,CenturyLink,N
290398702003000,MO,CenturyLink,N
290398702004079,MO,CenturyLink,N
290614702002196,MO,CenturyLink,N
290614702002225,MO,CenturyLink,N
290614702002247,MO,CenturyLink,N
290614702002250,MO,CenturyLink,N
290614702002469,MO,CenturyLink,N
290614702002470,MO,CenturyLink,N
290630801003089,MO,CenturyLink,N
290630801003137,MO,CenturyLink,N
290630801003138,MO,CenturyLink,N
290630801003140,MO,CenturyLink,N
290630801003143,MO,CenturyLink,N
290630801003146,MO,CenturyLink,N
290630801003147,MO,CenturyLink,N
290630801003154,MO,CenturyLink,N
290630801003155,MO,CenturyLink,N
290630801003156,MO,CenturyLink,N
290630801003258,MO,CenturyLink,N
290630801003286,MO,CenturyLink,N
290630802002036,MO,CenturyLink,N
290630802002053,MO,CenturyLink,N
290630802002136,MO,CenturyLink,N
290630802002138,MO,CenturyLink,N
290630802002181,MO,CenturyLink,N
290839502001116,MO,CenturyLink,N
290839502001117,MO,CenturyLink,N
290839503001071,MO,CenturyLink,N
290839503001080,MO,CenturyLink,N
290839503001084,MO,CenturyLink,N
290839503001086,MO,CenturyLink,N
290839503001090,MO,CenturyLink,N
290839503001091,MO,CenturyLink,N
290839503001093,MO,CenturyLink,N
290839503001095,MO,CenturyLink,N
290839503001102,MO,CenturyLink,N
290839503001110,MO,CenturyLink,N
290839503002113,MO,CenturyLink,N
290839503002114,MO,CenturyLink,N
290839503003049,MO,CenturyLink,N
290839504001087,MO,CenturyLink,N
290839504001089,MO,CenturyLink,N
290839504001479,MO,CenturyLink,N
290910903002102,MO,CenturyLink,N
290910903002108,MO,CenturyLink,N
290910903002124,MO,CenturyLink,N
290910904001066,MO,CenturyLink,N
290910904002024,MO,CenturyLink,N
290910904002030,MO,CenturyLink,N
290910904002043,MO,CenturyLink,N
290910904002045,MO,CenturyLink,N
290910904002054,MO,CenturyLink,N
290910904002055,MO,CenturyLink,N
290910904002057,MO,CenturyLink,N
290910904002058,MO,CenturyLink,N
290910904002087,MO,CenturyLink,N
290910904002088,MO,CenturyLink,N
290910904002089,MO,CenturyLink,N
290910904002090,MO,CenturyLink,N
290910904002091,MO,CenturyLink,N
290910904002115,MO,CenturyLink,N
290910904002119,MO,CenturyLink,N
290910904002120,MO,CenturyLink,N
290910904002121,MO,CenturyLink,N
290910904003003,MO,CenturyLink,N
290910904003004,MO,CenturyLink,N
290910904003007,MO,CenturyLink,N
290910904003013,MO,CenturyLink,N
290910904003019,MO,CenturyLink,N
290910904003020,MO,CenturyLink,N
290910904003021,MO,CenturyLink,N
290910904003022,MO,CenturyLink,N
290910904003026,MO,CenturyLink,N
290910904003037,MO,CenturyLink,N
290910904003046,MO,CenturyLink,N
290910904003062,MO,CenturyLink,N
290910904003070,MO,CenturyLink,N
290910905002002,MO,CenturyLink,N
290910905003003,MO,CenturyLink,N
290910905003007,MO,CenturyLink,N
290910905003008,MO,CenturyLink,N
290910905003088,MO,CenturyLink,N
290910905004000,MO,CenturyLink,N
290910905004005,MO,CenturyLink,N
290910906001007,MO,CenturyLink,N
290910906001010,MO,CenturyLink,N
290910906001041,MO,CenturyLink,N
290910906001048,MO,CenturyLink,N
290910906001049,MO,CenturyLink,N
290910906001100,MO,CenturyLink,N
290910906001107,MO,CenturyLink,N
290910906001108,MO,CenturyLink,N
290910906001109,MO,CenturyLink,N
290910906001110,MO,CenturyLink,N
290910906001112,MO,CenturyLink,N
290910906001117,MO,CenturyLink,N
290910906001120,MO,CenturyLink,N
290910906001130,MO,CenturyLink,N
290910906001135,MO,CenturyLink,N
290910906002000,MO,CenturyLink,N
290910906002001,MO,CenturyLink,N
290910906002003,MO,CenturyLink,N
290910906002007,MO,CenturyLink,N
290910906002012,MO,CenturyLink,N
290910906002013,MO,CenturyLink,N
290910906002014,MO,CenturyLink,N
290910906002028,MO,CenturyLink,N
290910906002031,MO,CenturyLink,N
290910906002032,MO,CenturyLink,N
290910906002033,MO,CenturyLink,N
290910906002037,MO,CenturyLink,N
290910906002038,MO,CenturyLink,N
290910906002040,MO,CenturyLink,N
290910906002041,MO,CenturyLink,N
290910906004011,MO,CenturyLink,N
290910906004012,MO,CenturyLink,N
290910906004015,MO,CenturyLink,N
290910906004018,MO,CenturyLink,N
290910906004020,MO,CenturyLink,N
290910906004023,MO,CenturyLink,N
290910906004024,MO,CenturyLink,N
290910906004025,MO,CenturyLink,N
290910906004026,MO,CenturyLink,N
290910906004030,MO,CenturyLink,N
290910906004032,MO,CenturyLink,N
290910906004033,MO,CenturyLink,N
290910906004035,MO,CenturyLink,N
290910906004036,MO,CenturyLink,N
290910906004038,MO,CenturyLink,N
290910906004039,MO,CenturyLink,N
290910906004040,MO,CenturyLink,N
290910906004058,MO,CenturyLink,N
290910906004059,MO,CenturyLink,N
290910907002004,MO,CenturyLink,N
290910907002005,MO,CenturyLink,N
290910907004024,MO,CenturyLink,N
290910907004028,MO,CenturyLink,N
290910907004047,MO,CenturyLink,N
290910907004049,MO,CenturyLink,N
290910908002067,MO,CenturyLink,N
290939501001010,MO,CenturyLink,N
290939501001019,MO,CenturyLink,N
290939502001083,MO,CenturyLink,N
290950140021009,MO,CenturyLink,N
290950140021013,MO,CenturyLink,N
290950140021015,MO,CenturyLink,N
290950140021018,MO,CenturyLink,N
290950140021031,MO,CenturyLink,N
290950140022002,MO,CenturyLink,N
290950140022003,MO,CenturyLink,N
290950140022004,MO,CenturyLink,N
290950140022025,MO,CenturyLink,N
290950140022026,MO,CenturyLink,N
290950140051017,MO,CenturyLink,N
290950140051041,MO,CenturyLink,N
290950140051042,MO,CenturyLink,N
290950149031014,MO,CenturyLink,N
290950149031017,MO,CenturyLink,N
290950149031019,MO,CenturyLink,N
290950149031020,MO,CenturyLink,N
290950149031022,MO,CenturyLink,N
290950149031028,MO,CenturyLink,N
290950149031029,MO,CenturyLink,N
290950149031030,MO,CenturyLink,N
